Date,Open,High,Low,Close,Adj Close,Volume
15-12-2006,313.528076,314.518677,308.451202,310.481934,276.053375,9752411
18-12-2006,312.042145,321.452942,307.844452,319.24884,283.848083,10184980
19-12-2006,321.403412,321.403412,304.612579,310.444794,276.020325,17062129
20-12-2006,312.042145,315.756927,305.42984,309.293213,274.99649,16963426
21-12-2006,310.060944,313.924316,307.856812,312.401245,277.759888,9345215
22-12-2006,312.426025,315.756927,311.113464,315.150177,280.203918,5664388
26-12-2006,318.20871,318.20871,313.528076,316.252258,281.183838,6651093
27-12-2006,318.233459,321.428192,317.119019,320.301361,284.783875,9433920
28-12-2006,321.205292,322.691223,314.085297,315.682648,280.677429,16531167
29-12-2006,317.007599,318.72876,313.329956,314.555817,279.675507,9062609
02-01-2007,315.756927,318.43158,314.592987,317.218079,282.042511,4643207
03-01-2007,318.233459,319.694611,315.843628,318.122009,282.846252,6015404
04-01-2007,319.471741,321.948242,316.252258,317.119019,281.954468,12204290
05-01-2007,315.756927,324.920074,315.756927,319.01358,283.638977,12304038
08-01-2007,320.462341,320.462341,313.676666,316.215088,281.150818,8848507
09-01-2007,320.660461,320.660461,315.013977,316.574188,281.470093,10342096
10-01-2007,315.756927,319.694611,313.057526,315.298767,280.336121,19435168
11-01-2007,315.756927,321.948242,313.329956,321.081482,285.4776,8997462
12-01-2007,324.102844,333.092621,320.709991,331.73053,294.945801,18086185
15-01-2007,337.996124,339.779236,333.340271,338.033295,300.549683,12991800
16-01-2007,338.540985,339.779236,332.86972,333.575531,296.586182,7242038
17-01-2007,336.312103,337.302704,333.129761,334.293732,297.224731,6316334
18-01-2007,335.569153,342.924408,334.083221,338.640045,301.089081,14260962
19-01-2007,353.647766,353.647766,340.336456,342.441498,304.468994,26080160
22-01-2007,342.998718,345.46286,339.543976,340.237396,302.509338,6329526
23-01-2007,339.543976,341.946198,336.225433,336.943604,299.58075,4901476
24-01-2007,340.373596,340.373596,336.869324,339.160095,301.551453,6795570
25-01-2007,341.686157,341.686157,337.438904,339.432526,301.793671,10215842
29-01-2007,339.283936,345.20282,338.107574,342.330048,304.369904,6829206
31-01-2007,343.233978,343.989319,336.460693,338.404755,300.879913,10902558
01-02-2007,338.788635,342.751068,337.810394,341.166077,303.335052,3713182
02-02-2007,342.676758,345.15329,338.800995,340.534576,302.773499,6589426
05-02-2007,341.760437,344.484619,339.779236,343.580688,305.481873,3887939
06-02-2007,329.377838,348.694733,329.377838,344.038849,305.889221,7092660
07-02-2007,346.218201,346.663971,342.070007,345.45047,307.144348,6166087
08-02-2007,345.95816,347.456451,342.008118,345.982941,307.617737,4046149
09-02-2007,346.837341,348.397552,339.283936,344.682739,306.461731,6211316
12-02-2007,343.494019,343.494019,335.123352,336.547363,299.228455,5120800
13-02-2007,335.816803,342.998718,332.34967,338.293304,300.780792,5829749
14-02-2007,338.082825,343.419739,332.41156,341.029877,303.213928,5740386
15-02-2007,342.379578,350.106354,342.379578,348.434692,309.797607,8255495
19-02-2007,349.190033,354.143066,349.190033,351.852295,312.836212,6310907
20-02-2007,353.895416,357.709259,349.251953,350.329224,311.482117,13245200
21-02-2007,344.484619,352.904816,344.484619,348.385162,309.753632,6167609
22-02-2007,350.428284,353.140076,346.713501,349.697723,310.920563,15020385
23-02-2007,352.657166,357.535919,347.233582,349.994904,311.184906,15148706
26-02-2007,351.666565,354.093536,339.903046,348.335632,309.709564,29268293
27-02-2007,323.211273,350.453064,323.211273,348.063202,309.467346,12067675
28-02-2007,334.355652,341.760437,329.662628,334.950012,297.808258,28494838
01-03-2007,340.522186,340.522186,326.666046,338.726715,301.166168,15959422
02-03-2007,339.531586,339.531586,323.929474,325.960236,289.815308,19168124
05-03-2007,321.948242,322.195892,309.119843,311.881165,277.297485,21760809
06-03-2007,315.509277,323.657043,312.859406,321.415802,285.774841,14347183
07-03-2007,324.672424,329.130188,312.314575,319.13739,283.749023,13931876
08-03-2007,326.653656,331.85434,319.471741,330.752289,294.076019,13510047
09-03-2007,331.359039,334.281342,323.186523,326.455536,290.255737,9736953
12-03-2007,329.353058,330.517029,323.681824,325.836395,289.7052,8705783
13-03-2007,325.836395,329.798828,323.248413,328.572968,292.138336,6386178
14-03-2007,324.177124,324.177124,312.351715,318.320129,283.0224,10849940
15-03-2007,321.700592,324.400024,316.747559,317.837219,282.593018,11545399
16-03-2007,317.837219,323.384644,316.004578,321.985413,286.281219,10369166
19-03-2007,322.220673,326.406006,321.230072,325.303955,289.231812,4768350
20-03-2007,326.406006,330.616089,325.910706,327.631866,291.301605,4735534
21-03-2007,326.901306,332.795441,323.186523,331.85434,297.529724,4841315
22-03-2007,333.587921,341.748077,333.587921,340.584106,305.356537,9747605
23-03-2007,340.769836,342.701538,336.807404,340.782227,305.53418,7696736
26-03-2007,342.503418,342.503418,334.330872,337.934235,302.980774,5950785
28-03-2007,336.807404,340.274536,332.48587,334.330872,299.750092,8613557
29-03-2007,337.798004,339.036285,333.340271,336.113983,301.348785,10692639
30-03-2007,336.807404,340.497437,335.123352,339.358215,304.257416,10682415
02-04-2007,335.569153,336.510223,323.248413,325.403015,291.745636,13286092
03-04-2007,327.025116,333.340271,324.300964,332.0401,297.696289,10745415
04-04-2007,333.835571,339.023895,333.761261,337.612274,302.692078,8035662
05-04-2007,337.550354,337.996124,334.875702,336.522614,301.715149,4899877
09-04-2007,338.045654,343.741669,337.302704,342.825348,307.365936,4489883
10-04-2007,344.113159,344.236969,339.432526,342.850128,307.388245,5351987
11-04-2007,343.035858,346.317261,341.029877,343.394958,307.876556,6774338
12-04-2007,342.751068,344.97995,339.841156,343.617859,308.076508,4438138
13-04-2007,340.584106,350.651184,340.584106,349.672943,313.505249,6137927
16-04-2007,351.196014,362.563263,350.985504,361.015442,323.674622,6854168
17-04-2007,362.810913,368.506927,359.678101,365.485565,327.682373,15424907
18-04-2007,364.792145,370.463379,364.792145,367.850647,329.802765,9254572
19-04-2007,362.872833,371.354919,361.721252,369.584198,331.357025,8884444
20-04-2007,370.240479,382.623108,370.240479,381.743958,342.259155,9636094
23-04-2007,382.127808,386.337891,377.744354,384.92627,345.112244,10099817
24-04-2007,384.85199,393.668427,381.644897,392.021515,351.473633,9610328
25-04-2007,391.786255,396.243988,387.080872,395.847748,354.904144,8328391
26-04-2007,398.72052,402.831573,392.281555,395.463898,354.559906,25053819
27-04-2007,399.21582,399.21582,379.403625,381.186737,341.759552,12668432
30-04-2007,383.811859,389.309723,371.72641,386.597931,346.611053,9632505
03-05-2007,390.052704,403.673584,390.052704,402.720123,361.065674,14879768
04-05-2007,403.735504,405.159485,390.572754,392.071045,351.518036,14880116
07-05-2007,397.482269,400.701752,395.253387,397.853729,356.702637,11438208
08-05-2007,398.34906,399.810211,393.767487,394.547577,353.738434,8664140
09-05-2007,393.767487,396.243988,389.681213,395.810608,354.870789,9318646
10-05-2007,397.97757,398.67099,390.052704,391.637665,351.129486,7311587
11-05-2007,384.109039,396.243988,379.217896,393.544586,352.839203,13591483
14-05-2007,398.72052,402.930634,397.482269,401.258972,359.755676,7712552
15-05-2007,401.320892,402.658203,394.634247,395.872528,354.926361,14006932
16-05-2007,396.491669,408.131317,395.897278,404.837555,362.964081,11480538
17-05-2007,407.413116,418.470825,407.413116,417.356384,374.188049,11525177
18-05-2007,417.244934,422.495178,413.604431,420.625397,377.118988,9360991
21-05-2007,423.485779,438.34494,422.049408,436.103668,390.996185,13079956
22-05-2007,438.09729,442.059723,430.457184,440.635712,395.059509,15876286
23-05-2007,440.821442,445.229675,433.391876,434.914948,389.930542,6476175
24-05-2007,433.404266,435.868408,425.23172,427.745392,383.502472,11406607
25-05-2007,421.318817,430.172394,421.281677,427.955902,383.691254,9768045
28-05-2007,430.890594,433.391876,425.04599,426.928162,382.769775,6218616
29-05-2007,426.457611,437.849609,424.179199,435.100677,390.097015,9373799
30-05-2007,433.391876,440.821442,431.435425,434.097687,389.197784,12452428
31-05-2007,434.630127,438.77832,432.648926,435.571228,390.518921,7536762
01-06-2007,439.038361,440.796692,432.735596,433.701447,388.842499,6076877
04-06-2007,438.09729,438.09729,430.556244,431.398285,386.777557,5630502
05-06-2007,430.667694,433.639526,426.494751,432.252686,387.543549,7312153
06-06-2007,433.639526,435.373108,416.625793,418.854675,375.531403,11014150
07-06-2007,414.322632,422.693298,411.103149,413.369171,370.613251,10456950
08-06-2007,412.09375,420.476807,407.908447,410.372589,367.926636,13945734
11-06-2007,445.774506,445.774506,411.16507,412.626221,369.947205,8703021
12-06-2007,414.793182,423.943939,411.77182,420.736847,377.218903,12001502
13-06-2007,420.588257,423.436249,413.579681,414.916992,372.000977,9047617
14-06-2007,417.542114,421.752197,417.294464,420.031036,376.586121,8060455
15-06-2007,421.009247,423.485779,413.121521,416.526733,373.444244,8063621
18-06-2007,420.464417,420.464417,412.712891,413.975922,371.157288,5752479
19-06-2007,413.975922,428.537903,413.604431,427.584442,383.358185,8891583
20-06-2007,427.584442,433.094696,426.457611,429.169403,384.779266,7914694
21-06-2007,429.677094,432.772736,426.259491,429.516113,385.090118,6547517
22-06-2007,429.677094,429.677094,420.674927,422.272278,378.59549,8300554
25-06-2007,422.990479,424.476379,420.216766,423.275269,379.49469,11667311
26-06-2007,423.238129,425.962311,421.009247,421.814117,378.184784,5822941
27-06-2007,420.761597,425.937531,419.188995,420.650146,377.141174,6347486
28-06-2007,423.238129,424.6745,417.628784,419.028046,375.686798,11375168
29-06-2007,421.009247,423.733429,418.285065,421.145447,377.585175,10643272
02-07-2007,421.999878,423.981079,415.820923,417.121094,373.977081,11054731
03-07-2007,415.090363,424.191589,415.090363,422.817108,379.083893,10823791
04-07-2007,423.733429,428.847443,423.238129,425.50415,381.493103,8799959
05-07-2007,425.46701,427.200562,416.180023,423.448639,379.650177,7105359
06-07-2007,424.476379,428.575043,417.294464,423.460999,379.661224,6371342
09-07-2007,421.727448,425.82608,421.256897,423.721039,379.894409,6096570
10-07-2007,424.73642,424.73642,419.770996,421.677917,378.062561,4549883
11-07-2007,425.21933,425.665131,417.579254,421.826508,378.195801,4971502
12-07-2007,422.643768,427.225342,422.643768,425.801331,381.759521,5725441
13-07-2007,428.389282,443.471344,427.510132,439.100281,393.682922,17987692
16-07-2007,440.821442,443.050323,437.663879,440.004211,394.493347,6085026
17-07-2007,443.050323,455.383423,440.846222,452.671631,405.850555,14400771
18-07-2007,454.442352,455.432953,446.653656,451.38382,404.695984,12406900
19-07-2007,451.47052,472.768616,450.034119,468.756653,420.271851,15506134
20-07-2007,470.292114,474.254547,465.834351,468.595673,420.127533,14580587
23-07-2007,465.5867,474.254547,464.34845,472.818146,423.9133,9528217
24-07-2007,473.511597,478.21698,472.520966,473.660187,424.668152,9342368
25-07-2007,469.301483,473.511597,464.34845,471.183655,422.447754,9101341
26-07-2007,473.016266,482.550903,472.025665,480.928772,431.184967,15302550
27-07-2007,475.443268,479.455231,459.395386,462.491058,414.654358,26483019
30-07-2007,466.824951,470.254944,455.680603,457.847565,410.491089,11260330
31-07-2007,461.871918,470.985535,453.947021,468.930023,420.427307,9070742
01-08-2007,461.128967,464.1008,443.917114,445.217285,399.167206,16895117
02-08-2007,454.937653,455.606293,443.793274,445.910706,399.788879,9661368
03-08-2007,448.498688,455.333893,444.783905,446.059296,399.92215,12056207
06-08-2007,441.564423,443.793274,433.738586,440.858612,395.259338,8926402
07-08-2007,448.251038,450.97522,443.855194,448.300568,401.931549,12496106
08-08-2007,451.47052,466.800201,450.430359,464.459869,416.419525,13163505
09-08-2007,467.320282,473.635406,454.566162,457.116974,409.83609,14804356
10-08-2007,450.727539,450.727539,439.880371,448.015747,401.67627,13582612
13-08-2007,451.22287,454.888123,447.644287,453.005951,406.150299,6359657
14-08-2007,445.774506,455.680603,445.774506,453.959412,407.005157,4116441
16-08-2007,443.793274,443.793274,427.200562,430.680084,386.133667,16171445
17-08-2007,423.733429,439.31076,416.848694,434.110077,389.208862,24059732
20-08-2007,445.774506,456.918854,441.069092,445.279205,399.222778,9521014
21-08-2007,445.774506,448.919678,429.751373,432.611786,387.865509,15499124
22-08-2007,432.648926,444.239044,424.79834,437.403839,392.161896,17379715
23-08-2007,445.526855,447.755737,429.677094,431.905975,387.232727,12346513
24-08-2007,434.766357,441.316772,431.435425,439.917511,394.415588,6860512
27-08-2007,450.232239,455.779663,443.793274,454.145172,407.171692,8287035
28-08-2007,454.145172,468.063232,452.461121,466.205841,417.984894,13009785
29-08-2007,459.147736,471.480835,456.918854,467.988922,419.583527,10737610
30-08-2007,470.539764,476.731079,465.834351,473.523956,424.546021,17039734
31-08-2007,470.539764,487.875427,470.254944,485.621796,435.392578,14662157
03-09-2007,485.621796,490.104309,480.445862,484.891205,434.737579,8052642
04-09-2007,486.389526,489.571838,475.802368,488.593628,438.057037,8199541
05-09-2007,492.08551,493.819092,483.170044,486.538116,436.214081,10075282
06-09-2007,481.436462,492.33316,481.188812,491.05777,440.266296,6183196
07-09-2007,491.09491,492.828491,484.160645,486.117096,435.836639,7430040
10-09-2007,484.160645,494.066742,481.436462,491.7388,440.876892,6294469
11-09-2007,492.828491,497.410065,491.59021,492.853241,441.876038,8753765
12-09-2007,494.314392,500.505707,493.323792,498.561646,446.994019,9721957
13-09-2007,501.496307,503.972839,498.685455,502.115448,450.180267,7975538
14-09-2007,503.972839,512.863586,502.301178,503.910919,451.789978,10332389
17-09-2007,502.734589,510.015564,500.505707,502.313568,450.35791,5833819
18-09-2007,500.258057,511.154755,499.242676,509.681244,456.96344,10152197
19-09-2007,528.738098,540.575867,515.104797,538.371765,482.686523,13357668
20-09-2007,538.891846,545.268921,536.662964,542.433289,486.327789,11010710
21-09-2007,540.873047,569.353088,540.266296,564.759155,506.344513,11665026
24-09-2007,569.600769,589.165283,566.133606,583.345459,523.008423,15773428
25-09-2007,573.377441,600.804993,573.377441,594.266968,532.800354,13549796
26-09-2007,594.118347,598.080811,573.315552,575.036743,515.559021,15892393
27-09-2007,577.203674,586.936401,570.950439,574.132813,514.748596,14112209
28-09-2007,581.983398,581.983398,560.932922,569.117859,510.252472,13948233
01-10-2007,572.077271,576.770264,560.251892,567.669067,508.953369,17961801
03-10-2007,570.096069,604.272095,553.503357,593.350647,531.97876,27071456
04-10-2007,589.412964,604.234985,584.9552,600.780212,538.639709,14102147
05-10-2007,617.843445,622.846069,599.319031,617.273865,553.42749,16418004
08-10-2007,620.369507,627.056152,590.861694,599.616211,537.596436,15086562
09-10-2007,577.277954,648.564758,544.26593,643.896484,577.296509,16706130
10-10-2007,652.539551,664.699341,639.500671,648.453308,581.381958,20187310
11-10-2007,658.507996,658.507996,639.537842,651.46228,584.079712,19798410
12-10-2007,651.94519,674.778748,629.495483,635.414429,569.691711,40168929
15-10-2007,640.206482,663.708679,638.00238,660.328247,592.028625,19870491
16-10-2007,657.517395,668.649353,648.601929,656.662964,588.742554,22767070
17-10-2007,623.588989,669.900024,557.465759,665.578491,596.735779,34832307
18-10-2007,681.044373,740.233337,625.57019,639.723572,573.555115,30584233
19-10-2007,649.840149,668.661743,599.244751,611.52832,548.276367,21491565
22-10-2007,594.366028,614.921143,587.382202,596.854919,535.120483,20398400
23-10-2007,611.70166,647.363647,607.986877,643.859375,577.263184,19705324
24-10-2007,653.802612,656.452515,633.148376,647.623657,580.638184,17372156
25-10-2007,645.134766,660.687317,641.964844,650.84314,583.524597,16885151
26-10-2007,656.279114,672.079346,645.209045,668.240723,599.122681,15920731
29-10-2007,684.759155,704.57135,677.32959,700.336487,627.898682,18209099
30-10-2007,703.085449,706.911682,678.642151,685.873596,614.931702,17662430
31-10-2007,685.502136,698.008606,682.034973,689.415039,618.106934,16769816
01-11-2007,698.380066,703.085449,656.291504,663.8573,595.192627,24172903
02-11-2007,638.2005,674.853088,638.2005,671.955505,602.453247,15617076
05-11-2007,671.955505,677.32959,652.069031,659.040466,590.874084,17983157
06-11-2007,668.339783,682.282654,656.588684,660.291077,591.9953,12224108
07-11-2007,682.282654,694.417603,668.661743,686.220337,615.242737,14060475
08-11-2007,681.044373,692.139221,656.774414,679.273682,609.014526,14695357
12-11-2007,656.279114,669.825745,644.391785,662.619019,594.082397,18258470
13-11-2007,665.194641,674.555908,658.755676,666.952942,597.96814,17127733
14-11-2007,676.091309,717.94458,676.091309,715.331848,641.342957,24758526
15-11-2007,713.239197,720.668762,705.809631,712.025696,638.378784,10657433
16-11-2007,705.809631,725.126526,698.875366,713.647827,639.833191,10277428
19-11-2007,714.514587,719.678162,703.58075,706.032532,633.005737,7181421
20-11-2007,700.856567,707.790833,683.570435,689.675049,618.340027,15360813
21-11-2007,685.997437,692.906921,666.185242,671.014465,601.609619,17313077
22-11-2007,685.923157,685.923157,660.241577,674.791138,604.995728,14210972
23-11-2007,681.056763,701.599548,673.639587,696.200684,624.190796,9635941
26-11-2007,707.345093,719.108582,700.386047,714.366028,640.477173,12216840
27-11-2007,716.953979,716.953979,699.618347,704.15033,631.318054,9856274
28-11-2007,707.047913,710.465515,685.749756,691.520081,619.994263,9667538
29-11-2007,703.085449,704.24939,692.931702,696.535034,624.490295,16334940
30-11-2007,699.618347,713.982178,696.720764,706.218262,633.172119,12464081
03-12-2007,715.269958,728.816528,707.295532,726.835327,651.656616,9900751
04-12-2007,730.57489,734.438232,705.859131,708.905273,635.581299,10648993
05-12-2007,721.337463,723.145325,709.524414,718.53894,644.218567,7906283
06-12-2007,730.57489,739.985657,709.586304,711.703735,638.090149,10014730
07-12-2007,719.430542,719.430542,694.008972,703.6922,630.90741,13312912
10-12-2007,705.809631,710.465515,693.748962,699.110657,626.799805,7453027
11-12-2007,707.047913,717.93219,700.856567,714.638428,640.721375,12851656
12-12-2007,711.010315,720.668762,703.33313,713.462097,639.666687,12540664
13-12-2007,714.403198,724.173035,697.216064,701.537598,628.975647,13360664
14-12-2007,694.665283,718.192261,694.665283,715.381409,641.387451,14383811
17-12-2007,705.822021,715.220398,671.138306,687.260437,616.175049,14514656
18-12-2007,689.712219,693.451782,669.417114,675.484558,605.61731,16730297
19-12-2007,663.721069,689.687439,656.662964,669.602844,600.343933,15315298
20-12-2007,672.376526,689.464539,666.655762,672.042236,602.531067,10097475
24-12-2007,685.006836,693.414612,668.166443,690.59137,619.16156,10875056
26-12-2007,693.427002,721.832764,692.931702,717.3255,643.130554,12800383
27-12-2007,718.192261,724.631226,712.025696,716.669189,642.541992,15432656
28-12-2007,714.972778,725.621826,707.357483,716.91687,642.764221,7336356
31-12-2007,719.059021,725.621826,710.762695,713.907837,640.066406,5174100
01-01-2008,715.715759,717.94458,702.119629,705.376221,632.417175,4864461
02-01-2008,707.047913,714.229797,696.225464,708.719543,635.414551,12588005
03-01-2008,706.304932,725.621826,700.918518,719.108582,644.729126,13939233
04-01-2008,719.182861,747.861023,719.182861,741.223938,664.557129,16366255
07-01-2008,736.716675,750.387085,733.051392,747.972473,670.607605,12650730
08-01-2008,755.463928,763.760315,742.95752,756.491699,678.245605,19817389
09-01-2008,754.758118,760.293152,746.015991,751.291016,673.582947,10184831
10-01-2008,751.625366,767.103638,746.672302,749.842224,672.283936,16584136
11-01-2008,762.645874,777.628845,749.148804,774.557983,694.443359,20316128
14-01-2008,782.334229,802.394104,774.161743,797.65155,715.148193,11150099
15-01-2008,816.757935,816.757935,777.950806,783.95636,702.869568,15338621
16-01-2008,770.19928,778.867126,749.148804,766.150146,686.90509,22429319
17-01-2008,782.334229,782.334229,737.050964,742.103088,665.345215,19346822
18-01-2008,736.766174,736.766174,688.473938,693.327942,621.615173,23433254
21-01-2008,688.424438,688.424438,580.807007,629.235474,564.151917,33432228
22-01-2008,582.540588,616.159424,525.023315,583.828369,523.441345,35397486
23-01-2008,599.319031,699.618347,594.366028,631.687256,566.350159,29595303
24-01-2008,641.419983,655.040894,603.033813,616.382324,552.628113,19714886
25-01-2008,637.7052,650.08783,625.322571,647.710327,580.71582,12099461
28-01-2008,635.228638,642.583923,601.795593,635.575378,569.83606,12216472
29-01-2008,655.040894,655.040894,629.124023,638.17572,572.167419,8029795
30-01-2008,630.325134,643.401184,607.491577,612.172241,548.853455,10085741
31-01-2008,612.19696,636.392639,587.184082,613.905762,550.407837,22810999
01-02-2008,616.654724,634.052307,599.319031,629.718384,564.584961,8517713
04-02-2008,628.046753,654.297913,628.046753,641.717163,575.342529,11913192
05-02-2008,643.896484,652.316711,635.550598,648.131348,581.093384,6992390
06-02-2008,633.965637,636.466919,619.453186,632.132996,566.749817,8890530
07-02-2008,624.08429,638.943481,596.124329,600.668762,538.539795,12652987
08-02-2008,603.058594,611.20636,591.889465,600.904053,538.750854,12761183
11-02-2008,597.83313,597.83313,553.503357,563.904724,505.578461,19222870
12-02-2008,564.895386,599.319031,558.951721,575.754944,516.202881,16448466
13-02-2008,586.936401,611.44165,581.995789,591.765625,530.557617,19171213
14-02-2008,606.748657,627.303772,606.748657,623.279419,558.811829,11626860
15-02-2008,620.344727,643.896484,610.71106,642.398193,575.953186,8691646
18-02-2008,643.896484,647.611267,628.542053,632.430176,567.016113,5267986
19-02-2008,641.419983,648.354248,626.560852,632.640686,567.204895,6495670
20-02-2008,619.180786,631.513855,609.720459,615.168823,551.540222,8914103
21-02-2008,621.607788,629.285034,609.571838,618.214966,554.27124,6490881
22-02-2008,604.841675,614.178223,598.080811,602.897644,540.538391,8005596
25-02-2008,617.893005,635.228638,596.854919,631.872986,566.516602,7484576
26-02-2008,635.203918,640.429382,627.080872,638.113831,572.111938,5903324
27-02-2008,645.134766,653.307312,636.479309,641.036133,574.731995,10762911
28-02-2008,638.943481,643.896484,623.267029,627.365723,562.475525,11394437
29-02-2008,632.009155,632.009155,596.842529,610.079529,546.977356,13474162
03-03-2008,594.316467,594.316467,567.012756,571.08667,512.017578,12229773
04-03-2008,574.553833,579.011536,547.312012,555.534119,498.0737,18391128
05-03-2008,554.766357,574.553833,551.546875,567.805298,509.075592,11859944
07-03-2008,564.325745,564.325745,536.477234,556.784729,499.194855,13421637
10-03-2008,547.534912,566.827026,525.605286,563.297974,505.034454,21172126
11-03-2008,557.21814,583.221619,545.925171,581.463318,521.320862,14804490
12-03-2008,599.021851,601.399353,584.4599,588.075623,527.249329,12905155
13-03-2008,567.124207,575.792053,545.23175,555.496948,498.040375,16357105
14-03-2008,557.21814,579.482117,552.339355,575.197693,515.703491,11049688
17-03-2008,559.967102,562.914124,533.691162,539.932007,484.085388,19016064
18-03-2008,557.168579,557.168579,525.023315,532.7005,477.601776,16012303
19-03-2008,557.21814,580.745117,531.25177,534.706543,479.400269,13727852
24-03-2008,534.929382,547.237732,526.360657,544.8974,488.53717,12054346
25-03-2008,548.550293,575.779663,548.550293,573.018372,513.749573,12578148
26-03-2008,578.020935,578.528625,562.307373,569.464539,510.563171,9415426
27-03-2008,567.124207,573.067871,555.732239,562.369324,504.201935,16750781
28-03-2008,578.020935,586.416382,552.673706,582.590149,522.331238,15927402
31-03-2008,570.838989,578.268616,557.24292,561.131042,503.091705,12503673
01-04-2008,569.353088,588.174683,555.608398,580.807007,520.732544,12371532
02-04-2008,593.127747,607.442078,577.030334,580.386047,520.355042,14797447
03-04-2008,581.983398,598.82373,580.992798,593.387756,532.011963,7985988
04-04-2008,590.651245,598.05603,572.498291,574.838623,515.381409,10039353
07-04-2008,558.76593,601.721313,558.76593,595.579529,533.977051,10631202
08-04-2008,594.366028,600.024841,584.44751,589.846375,528.836853,11385764
09-04-2008,583.221619,602.241333,582.243408,598.885681,536.941284,9214391
10-04-2008,600.557312,623.93573,595.851929,611.367371,548.131958,14805576
11-04-2008,629.037354,635.723999,610.587219,631.897766,566.538696,17309560
15-04-2008,622.821289,653.059631,615.750793,646.818787,579.916504,17229343
16-04-2008,648.861938,660.241577,647.685608,654.421753,586.733093,14544520
17-04-2008,663.75824,673.119507,648.973389,653.815002,586.189087,10122619
21-04-2008,651.25177,663.708679,649.369629,654.694153,586.977356,8537543
22-04-2008,644.144165,662.470459,643.190674,645.716736,578.928589,11599793
23-04-2008,646.868347,651.821411,635.971619,638.34906,572.322754,12825305
24-04-2008,643.896484,643.896484,633.086487,639.599731,573.444214,13341270
25-04-2008,641.419983,652.316711,634.485718,649.963989,582.736389,13609933
28-04-2008,651.57373,655.040894,639.574951,641.766663,575.386963,8245355
29-04-2008,638.943481,662.470459,638.943481,658.743286,590.607544,10040524
30-04-2008,656.279114,662.470459,645.531006,647.487488,580.516113,11054005
02-05-2008,749.396484,749.396484,651.07843,662.408508,593.893677,9729394
05-05-2008,662.495178,670.890625,656.279114,661.034058,592.66156,8494999
06-05-2008,643.896484,664.203979,643.896484,656.279114,588.398254,8492044
07-05-2008,668.661743,668.661743,649.840149,665.925171,597.04657,10293956
08-05-2008,663.708679,665.194641,656.923035,660.551147,595.10553,7648907
09-05-2008,660.117737,662.136108,621.607788,626.164612,564.125916,14163733
12-05-2008,621.867798,635.005798,613.460022,632.467346,569.80426,11149348
13-05-2008,643.896484,643.896484,616.159424,619.403687,558.035034,10501811
14-05-2008,624.08429,632.764526,614.240112,626.746582,564.650269,8115544
15-05-2008,626.783691,651.994751,626.746582,649.580139,585.221619,10096817
16-05-2008,651.57373,655.783813,644.639465,652.737671,588.066223,7808211
20-05-2008,650.08783,652.564331,637.45752,644.627075,580.759277,7177856
21-05-2008,638.943481,662.470459,631.575806,660.662598,595.205994,13466001
22-05-2008,652.564331,656.279114,643.153564,650.347839,585.913147,9639523
23-05-2008,651.32605,653.802612,631.513855,633.049316,570.328552,8331843
26-05-2008,629.037354,632.714966,619.651306,622.994629,561.270081,10749465
27-05-2008,633.990417,641.370422,614.178223,617.917786,556.696289,7057736
28-05-2008,620.369507,627.799072,611.949341,624.70343,562.80957,8711173
29-05-2008,632.863586,632.863586,605.510376,609.893799,549.467224,16648307
30-05-2008,618.858826,618.858826,591.951416,595.232788,536.258911,14491220
02-06-2008,601.300293,604.272095,579.506836,584.16272,526.285522,11074041
03-06-2008,581.983398,600.532532,572.820251,596.012878,536.961548,14585077
04-06-2008,596.594849,605.262695,565.885986,571.334351,514.728149,15726418
05-06-2008,581.983398,581.983398,538.644165,556.425659,501.296692,31157117
06-06-2008,569.353088,569.353088,547.807312,554.370117,499.444702,20048676
09-06-2008,540.377747,549.639954,522.794434,535.598083,482.532532,21117856
10-06-2008,557.21814,557.21814,531.2146,544.278259,490.352692,18409670
11-06-2008,564.647705,564.647705,547.312012,560.041382,504.553986,19322861
12-06-2008,557.23053,568.362488,534.025452,563.979065,508.101654,21147466
13-06-2008,566.381287,569.575989,553.503357,562.270264,506.562134,14131377
16-06-2008,581.983398,581.983398,560.239502,565.229675,509.228333,12772449
17-06-2008,564.660095,579.506836,559.694641,577.748535,520.506714,10068543
18-06-2008,581.983398,581.983398,564.647705,566.406067,510.288086,11634596
19-06-2008,559.409851,562.183533,552.326965,556.759949,501.597656,8225222
20-06-2008,559.707031,559.707031,513.953247,519.872131,468.364655,21630506
23-06-2008,515.117188,515.835388,490.933929,501.669678,451.965668,22032569
24-06-2008,506.449371,528.242798,499.019806,510.832825,460.220978,24183999
25-06-2008,484.470215,531.957581,484.470215,528.985718,476.575287,16876490
26-06-2008,531.2146,559.669861,528.985718,554.630188,499.679047,38508155
27-06-2008,538.891846,556.722839,528.799988,540.538757,486.983643,26317113
30-06-2008,539.882446,549.020813,514.621887,518.869141,467.46106,24335102
01-07-2008,522.546753,532.2052,501.830658,506.238861,456.082153,23930119
02-07-2008,505.13681,540.625427,492.828491,530.96698,478.360291,28045123
03-07-2008,527.499817,527.499817,501.644897,512.665466,461.872009,19850314
04-07-2008,512.653076,527.796997,507.700012,519.550171,468.074554,16435787
07-07-2008,517.60614,525.023315,494.562042,502.288818,452.523499,15025036
08-07-2008,494.809692,499.502716,478.04361,490.215729,441.646606,19424782
09-07-2008,495.304993,518.81958,495.304993,514.906677,463.891144,14214481
